// Start Time: Unknown
// Update Rate: Various
// Filter Profile: Error: No XDA filter profile
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.3.7
PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;VelInc_X;VelInc_Y;VelInc_Z;OriInc_q0;OriInc_q1;OriInc_q2;OriInc_q3;Roll;Pitch;Yaw;Latitude;Longitude;Altitude;Vel_X;Vel_Y;Vel_Z
01881;1264159;-0.083663;0.045246;9.770224;;;;;;;;;;;;;0.000000;;;
01882;1264184;-0.074125;-0.001842;9.777340;;;;;;;;;;;;;0.000000;;;
01883;1264209;-0.047345;-0.007130;9.789461;;;;;;;;;;;;;0.000000;;;
01884;1264234;-0.037745;0.015192;9.786676;;;;;;;;;;;;;0.000000;;;
01885;1264259;-0.038211;0.012038;9.744485;;;;;;;;;;;;;0.000000;;;
01886;1264284;-0.064562;0.043223;9.746267;;;;;;;;;;;;;0.000000;;;
01887;1264309;-0.066080;0.012985;9.766521;;;;;;;;;;;;;0.000000;;;
01888;1264334;-0.051647;0.024597;9.776877;;;;;;;;;;;;;0.000000;;;
01889;1264359;-0.049391;0.035137;9.794442;;;;;;;;;;;;;0.000000;;;
01890;1264384;-0.043305;0.014784;9.777064;;;;;;;;;;;;;0.000000;;;
01891;1264409;-0.049428;0.043672;9.788048;;;;;;;;;;;;;0.000000;;;
01892;1264434;-0.051387;0.026861;9.768686;;;;;;;;;;;;;0.000000;;;
01893;1264459;-0.067108;0.003460;9.763812;;;;;;;;;;;;;0.000000;;;
01894;1264484;-0.064685;0.020467;9.752946;;;;;;;;;;;;;0.000000;;;
01895;1264509;-0.051266;0.014032;9.785706;;;;;;;;;;;;;0.000000;;;
01896;1264534;-0.067129;0.030741;9.768100;;;;;;;;;;;;;0.000000;;;
01897;1264559;-0.071398;0.027892;9.771520;;;;;;;;;;;;;0.000000;;;
01898;1264584;-0.067986;0.009305;9.763229;;;;;;;;;;;;;0.000000;;;
01899;1264609;-0.071738;0.037752;9.741104;;;;;;;;;;;;;0.000000;;;
01900;1264634;-0.052316;0.007630;9.754635;;;;;;;;;;;;;0.000000;;;
01901;1264659;-0.060816;0.016598;9.765006;;;;;;;;;;;;;0.000000;;;
01902;1264684;-0.081906;0.008559;9.761785;;;;;;;;;;;;;0.000000;;;
01903;1264709;-0.029777;-0.011949;9.749741;;;;;;;;;;;;;0.000000;;;
01904;1264734;-0.044777;-0.005198;9.779347;;;;;;;;;;;;;0.000000;;;
01905;1264759;-0.039599;-0.022555;9.761917;;;;;;;;;;;;;0.000000;;;
01906;1264784;-0.056464;-0.034550;9.758769;;;;;;;;;;;;;0.000000;;;
01907;1264809;-0.070280;-0.017377;9.724842;;;;;;;;;;;;;0.000000;;;
01908;1264834;-0.049106;-0.014831;9.752172;;;;;;;;;;;;;0.000000;;;
01909;1264859;-0.058734;-0.015331;9.774722;;;;;;;;;;;;;0.000000;;;
01910;1264884;-0.026843;-0.031111;9.783689;;;;;;;;;;;;;0.000000;;;
01911;1264909;-0.031169;-0.027946;9.756756;;;;;;;;;;;;;0.000000;;;
01912;1264934;-0.042511;0.003801;9.757595;;;;;;;;;;;;;0.000000;;;
01913;1264959;-0.033702;-0.017631;9.743117;;;;;;;;;;;;;0.000000;;;
01914;1264984;-0.039383;-0.018133;9.753199;;;;;;;;;;;;;0.000000;;;
01915;1265009;-0.028637;-0.009797;9.731938;;;;;;;;;;;;;0.000000;;;
01916;1265034;-0.045245;0.016475;9.767443;;;;;;;;;;;;;0.000000;;;
01917;1265059;-0.029698;0.002934;9.760499;;;;;;;;;;;;;0.000000;;;
01918;1265084;-0.004986;-0.013634;9.779554;;;;;;;;;;;;;0.000000;;;
01919;1265109;-0.019247;0.028959;9.772513;;;;;;;;;;;;;0.000000;;;
01920;1265134;-0.028298;-0.000029;9.751916;;;;;;;;;;;;;0.000000;;;
01921;1265159;-0.037536;-0.002472;9.764427;;;;;;;;;;;;;0.000000;;;
01922;1265184;-0.056143;0.042898;9.762134;;;;;;;;;;;;;0.000000;;;
01923;1265209;-0.012224;0.004520;9.783525;;;;;;;;;;;;;0.000000;;;
01924;1265234;-0.007252;-0.001854;9.783649;;;;;;;;;;;;;0.000000;;;
01925;1265259;-0.018605;0.011819;9.778112;;;;;;;;;;;;;0.000000;;;
01926;1265284;-0.063611;0.042452;9.765974;;;;;;;;;;;;;0.000000;;;
01927;1265309;-0.037316;-0.000129;9.802789;;;;;;;;;;;;;0.000000;;;
01928;1265334;-0.019648;-0.004267;9.765440;;;;;;;;;;;;;0.000000;;;
01929;1265359;-0.067514;0.019666;9.770716;;;;;;;;;;;;;0.000000;;;
01930;1265384;-0.049642;-0.000298;9.791250;;;;;;;;;;;;;0.000000;;;
01931;1265409;-0.060907;0.027620;9.769612;;;;;;;;;;;;;0.000000;;;
01932;1265434;-0.072799;0.017338;9.787539;;;;;;;;;;;;;0.000000;;;
01933;1265459;-0.072361;0.026932;9.785935;;;;;;;;;;;;;0.000000;;;
01934;1265484;-0.067217;-0.008044;9.745784;;;;;;;;;;;;;0.000000;;;
01935;1265509;-0.065111;0.007868;9.774782;;;;;;;;;;;;;0.000000;;;
01936;1265534;-0.060705;0.001155;9.777297;;;;;;;;;;;;;0.000000;;;
01937;1265559;-0.087844;0.006593;9.763740;;;;;;;;;;;;;0.000000;;;
01938;1265584;-0.088310;0.018401;9.768313;;;;;;;;;;;;;0.000000;;;
01939;1265609;-0.084255;0.019031;9.776947;;;;;;;;;;;;;0.000000;;;
01940;1265634;-0.057544;-0.026310;9.768692;;;;;;;;;;;;;0.000000;;;
01941;1265659;-0.069841;0.004351;9.773876;;;;;;;;;;;;;0.000000;;;
01942;1265684;-0.090201;0.015753;9.756846;;;;;;;;;;;;;0.000000;;;
01943;1265709;-0.085955;0.017106;9.759227;;;;;;;;;;;;;0.000000;;;
01944;1265734;-0.080231;0.014302;9.754482;;;;;;;;;;;;;0.000000;;;
01945;1265759;-0.039017;0.002791;9.756170;;;;;;;;;;;;;0.000000;;;
01946;1265784;-0.060293;0.005683;9.768581;;;;;;;;;;;;;0.000000;;;
01947;1265809;-0.075183;-0.009787;9.760208;;;;;;;;;;;;;0.000000;;;
01948;1265834;-0.049190;-0.003685;9.783631;;;;;;;;;;;;;0.000000;;;
01949;1265859;-0.037214;0.025004;9.794164;;;;;;;;;;;;;0.000000;;;
01950;1265884;-0.017965;-0.028043;9.773088;;;;;;;;;;;;;0.000000;;;
01951;1265909;-0.030961;-0.009303;9.775131;;;;;;;;;;;;;0.000000;;;
01952;1265934;-0.035893;-0.021059;9.759975;;;;;;;;;;;;;0.000000;;;
01953;1265959;-0.029386;0.012627;9.760326;;;;;;;;;;;;;0.000000;;;
01954;1265984;-0.027105;-0.006401;9.731400;;;;;;;;;;;;;0.000000;;;
01955;1266009;-0.042319;-0.002178;9.801386;;;;;;;;;;;;;0.000000;;;
01956;1266034;-0.018197;-0.025426;9.761995;;;;;;;;;;;;;0.000000;;;
01957;1266059;-0.044053;0.021183;9.783184;;;;;;;;;;;;;0.000000;;;
01958;1266084;-0.023803;0.010963;9.809803;;;;;;;;;;;;;0.000000;;;
01959;1266109;-0.048156;-0.015978;9.762753;;;;;;;;;;;;;0.000000;;;
01960;1266134;-0.036219;-0.008297;9.790457;;;;;;;;;;;;;0.000000;;;
01961;1266159;-0.057481;0.026448;9.771566;;;;;;;;;;;;;0.000000;;;
01962;1266184;-0.049488;0.018631;9.752512;;;;;;;;;;;;;0.000000;;;
01963;1266209;-0.052715;0.019583;9.761129;;;;;;;;;;;;;0.000000;;;
01964;1266234;-0.040560;0.015400;9.773225;;;;;;;;;;;;;0.000000;;;
01965;1266259;-0.048881;-0.006287;9.741451;;;;;;;;;;;;;0.000000;;;
01966;1266284;-0.054420;-0.028672;9.772582;;;;;;;;;;;;;0.000000;;;
01967;1266309;-0.064489;0.011302;9.774227;;;;;;;;;;;;;0.000000;;;
01968;1266334;-0.047372;0.002529;9.772003;;;;;;;;;;;;;0.000000;;;
01969;1266359;-0.047240;-0.027096;9.770161;;;;;;;;;;;;;0.000000;;;
01970;1266384;-0.040796;-0.024351;9.743227;;;;;;;;;;;;;0.000000;;;
01971;1266409;-0.050715;-0.016752;9.782444;;;;;;;;;;;;;0.000000;;;
01972;1266434;-0.069479;0.006489;9.787269;;;;;;;;;;;;;0.000000;;;
01973;1266459;-0.034023;-0.021204;9.746069;;;;;;;;;;;;;0.000000;;;
01974;1266484;-0.080611;0.028389;9.771025;;;;;;;;;;;;;0.000000;;;
01975;1266509;-0.041488;-0.001791;9.776413;;;;;;;;;;;;;0.000000;;;
01976;1266534;-0.034637;-0.014751;9.765625;;;;;;;;;;;;;0.000000;;;
01977;1266559;-0.038401;-0.001189;9.762012;;;;;;;;;;;;;0.000000;;;
01978;1266584;-0.019350;-0.008085;9.775114;;;;;;;;;;;;;0.000000;;;
01979;1266609;-0.052455;-0.023385;9.759528;;;;;;;;;;;;;0.000000;;;
01980;1266634;-0.053270;-0.005043;9.799975;;;;;;;;;;;;;0.000000;;;
01981;1266659;-0.053911;0.007009;9.756559;;;;;;;;;;;;;0.000000;;;
01982;1266684;-0.088747;-0.006228;9.786995;;;;;;;;;;;;;0.000000;;;
01983;1266709;-0.049691;0.009064;9.749811;;;;;;;;;;;;;0.000000;;;
01984;1266734;-0.057287;0.011924;9.758401;;;;;;;;;;;;;0.000000;;;
01985;1266759;-0.031504;0.018361;9.786617;;;;;;;;;;;;;0.000000;;;
01986;1266784;-0.035682;0.005274;9.778696;;;;;;;;;;;;;0.000000;;;
01987;1266809;-0.026202;0.007840;9.776735;;;;;;;;;;;;;0.000000;;;
01988;1266834;-0.024212;-0.005829;9.795225;;;;;;;;;;;;;0.000000;;;
01989;1266859;-0.045829;0.024421;9.765852;;;;;;;;;;;;;0.000000;;;
01990;1266884;-0.029336;0.003015;9.781135;;;;;;;;;;;;;0.000000;;;
01991;1266909;-0.060888;0.034383;9.803085;;;;;;;;;;;;;0.000000;;;
01992;1266934;-0.005424;0.015642;9.775173;;;;;;;;;;;;;0.000000;;;
01993;1266959;-0.016972;0.020195;9.753964;;;;;;;;;;;;;0.000000;;;
01994;1266984;-0.051137;0.021157;9.769265;;;;;;;;;;;;;0.000000;;;
01995;1267009;-0.001683;-0.015476;9.768553;;;;;;;;;;;;;0.000000;;;
01996;1267034;-0.051926;-0.004700;9.792768;;;;;;;;;;;;;0.000000;;;
01997;1267059;-0.048836;0.002900;9.777765;;;;;;;;;;;;;0.000000;;;
01998;1267084;-0.028158;-0.019992;9.801723;;;;;;;;;;;;;0.000000;;;
01999;1267109;-0.050811;0.002489;9.772968;;;;;;;;;;;;;0.000000;;;
02000;1267134;-0.054518;0.009064;9.735892;;;;;;;;;;;;;0.000000;;;
02001;1267159;-0.003730;-0.013200;9.759861;;;;;;;;;;;;;0.000000;;;
02002;1267184;-0.028729;-0.029473;9.765418;;;;;;;;;;;;;0.000000;;;
02003;1267209;-0.033804;-0.026031;9.777350;;;;;;;;;;;;;0.000000;;;
02004;1267234;-0.070433;0.006059;9.781040;;;;;;;;;;;;;0.000000;;;
02005;1267259;-0.053553;0.005829;9.754669;;;;;;;;;;;;;0.000000;;;
02006;1267284;-0.013175;-0.040856;9.766133;;;;;;;;;;;;;0.000000;;;
02007;1267309;-0.023152;0.010733;9.794437;;;;;;;;;;;;;0.000000;;;
02008;1267334;-0.068957;-0.002974;9.761047;;;;;;;;;;;;;0.000000;;;
02009;1267359;-0.006952;-0.035617;9.754041;;;;;;;;;;;;;0.000000;;;
02010;1267384;-0.055417;-0.009299;9.775573;;;;;;;;;;;;;0.000000;;;
02011;1267409;-0.056775;-0.001195;9.730303;;;;;;;;;;;;;0.000000;;;
02012;1267434;-0.025265;-0.016013;9.802609;;;;;;;;;;;;;0.000000;;;
02013;1267459;-0.032429;-0.004082;9.779829;;;;;;;;;;;;;0.000000;;;
02014;1267484;-0.047740;-0.008300;9.793801;;;;;;;;;;;;;0.000000;;;
02015;1267509;-0.055040;0.001898;9.760020;;;;;;;;;;;;;0.000000;;;
02016;1267534;-0.060206;-0.005436;9.772146;;;;;;;;;;;;;0.000000;;;
02017;1267559;-0.069920;-0.003148;9.762025;;;;;;;;;;;;;0.000000;;;
02018;1267584;-0.058308;-0.014617;9.762240;;;;;;;;;;;;;0.000000;;;
02019;1267609;-0.043685;0.014913;9.765072;;;;;;;;;;;;;0.000000;;;
02020;1267634;-0.050641;0.006402;9.797844;;;;;;;;;;;;;0.000000;;;
02021;1267659;-0.042639;-0.001446;9.803772;;;;;;;;;;;;;0.000000;;;
02022;1267684;-0.066391;0.045358;9.746731;;;;;;;;;;;;;0.000000;;;
02023;1267709;-0.045764;0.015756;9.767932;;;;;;;;;;;;;0.000000;;;
02024;1267734;-0.059840;0.037028;9.759350;;;;;;;;;;;;;0.000000;;;
02025;1267759;-0.064634;0.013617;9.738199;;;;;;;;;;;;;0.000000;;;
02026;1267784;-0.042872;0.014154;9.719978;;;;;;;;;;;;;0.000000;;;
02027;1267809;-0.027843;-0.001114;9.752417;;;;;;;;;;;;;0.000000;;;
02028;1267834;-0.061281;0.007275;9.779113;;;;;;;;;;;;;0.000000;;;
02029;1267859;-0.072149;0.017532;9.791861;;;;;;;;;;;;;0.000000;;;
02030;1267884;-0.056948;0.011771;9.787185;;;;;;;;;;;;;0.000000;;;
02031;1267909;-0.065744;-0.013402;9.777081;;;;;;;;;;;;;0.000000;;;
02032;1267934;-0.029478;-0.007561;9.778934;;;;;;;;;;;;;0.000000;;;
02033;1267959;-0.069384;0.016110;9.755423;;;;;;;;;;;;;0.000000;;;
02034;1267984;-0.048286;0.014173;9.768909;;;;;;;;;;;;;0.000000;;;
02035;1268009;-0.022863;-0.016029;9.728223;;;;;;;;;;;;;0.000000;;;
02036;1268034;-0.037812;0.005851;9.755644;;;;;;;;;;;;;0.000000;;;
02037;1268059;-0.055029;0.024880;9.763431;;;;;;;;;;;;;0.000000;;;
02038;1268084;-0.079402;-0.004257;9.754820;;;;;;;;;;;;;0.000000;;;
02039;1268109;-0.012785;-0.016596;9.753204;;;;;;;;;;;;;0.000000;;;
02040;1268134;-0.064674;-0.022669;9.778227;;;;;;;;;;;;;0.000000;;;
02041;1268159;-0.076012;0.003968;9.747483;;;;;;;;;;;;;0.000000;;;
02042;1268184;-0.058638;0.019151;9.764017;;;;;;;;;;;;;0.000000;;;
02043;1268209;-0.019926;0.018852;9.801012;;;;;;;;;;;;;0.000000;;;
02044;1268234;-0.044397;0.013271;9.780460;;;;;;;;;;;;;0.000000;;;
02045;1268259;-0.031846;-0.000997;9.790325;;;;;;;;;;;;;0.000000;;;
02046;1268284;-0.022873;0.026237;9.755760;;;;;;;;;;;;;0.000000;;;
02047;1268309;-0.033876;0.014303;9.766525;;;;;;;;;;;;;0.000000;;;
02048;1268334;-0.027719;-0.007202;9.738606;;;;;;;;;;;;;0.000000;;;
02049;1268359;-0.061757;0.023955;9.749530;;;;;;;;;;;;;0.000000;;;
02050;1268384;-0.061265;0.039404;9.758364;;;;;;;;;;;;;0.000000;;;
02051;1268409;-0.048468;0.026602;9.776381;;;;;;;;;;;;;0.000000;;;
02052;1268434;-0.039227;0.010328;9.801638;;;;;;;;;;;;;0.000000;;;
02053;1268459;-0.031114;0.027951;9.805637;;;;;;;;;;;;;0.000000;;;
02054;1268484;-0.026741;0.023751;9.797072;;;;;;;;;;;;;0.000000;;;
02055;1268509;-0.055609;0.006096;9.729225;;;;;;;;;;;;;0.000000;;;
02056;1268534;-0.041527;-0.015966;9.716203;;;;;;;;;;;;;0.000000;;;
02057;1268559;-0.051411;0.029577;9.718239;;;;;;;;;;;;;0.000000;;;
02058;1268584;-0.070425;-0.018692;9.742139;;;;;;;;;;;;;0.000000;;;
02059;1268609;-0.058788;-0.005388;9.763982;;;;;;;;;;;;;0.000000;;;
02060;1268634;-0.060730;-0.005284;9.775496;;;;;;;;;;;;;0.000000;;;
02061;1268659;-0.018880;-0.007145;9.785652;;;;;;;;;;;;;0.000000;;;
02062;1268684;-0.067990;0.007772;9.828996;;;;;;;;;;;;;0.000000;;;
02063;1268709;-0.050938;0.014262;9.799151;;;;;;;;;;;;;0.000000;;;
02064;1268734;-0.052753;0.021764;9.743818;;;;;;;;;;;;;0.000000;;;
02065;1268759;-0.057326;0.001116;9.712026;;;;;;;;;;;;;0.000000;;;
02066;1268784;-0.046656;0.004614;9.732145;;;;;;;;;;;;;0.000000;;;
02067;1268809;-0.057042;0.003626;9.721107;;;;;;;;;;;;;0.000000;;;
02068;1268834;-0.063433;0.010532;9.732497;;;;;;;;;;;;;0.000000;;;
02069;1268859;-0.014930;-0.032801;9.785654;;;;;;;;;;;;;0.000000;;;
02070;1268884;-0.043096;-0.030656;9.801907;;;;;;;;;;;;;0.000000;;;
02071;1268909;-0.070834;0.001227;9.811357;;;;;;;;;;;;;0.000000;;;
02072;1268934;-0.067059;-0.001420;9.804691;;;;;;;;;;;;;0.000000;;;
02073;1268959;-0.079165;-0.013082;9.785702;;;;;;;;;;;;;0.000000;;;
02074;1268984;-0.062971;-0.005349;9.739496;;;;;;;;;;;;;0.000000;;;
02075;1269009;-0.032251;0.024462;9.726522;;;;;;;;;;;;;0.000000;;;
02076;1269034;-0.087644;-0.016721;9.742086;;;;;;;;;;;;;0.000000;;;
02077;1269059;-0.053333;0.015378;9.762641;;;;;;;;;;;;;0.000000;;;
02078;1269084;-0.064572;0.011467;9.758389;;;;;;;;;;;;;0.000000;;;
02079;1269109;-0.075386;0.032973;9.789655;;;;;;;;;;;;;0.000000;;;
02080;1269134;-0.061225;-0.010615;9.777504;;;;;;;;;;;;;0.000000;;;
02081;1269159;-0.064237;0.010283;9.770888;;;;;;;;;;;;;0.000000;;;
02082;1269184;-0.062172;-0.019403;9.767593;;;;;;;;;;;;;0.000000;;;
02083;1269209;-0.038257;-0.004212;9.756301;;;;;;;;;;;;;0.000000;;;
02084;1269234;-0.050047;0.027353;9.733168;;;;;;;;;;;;;0.000000;;;
02085;1269259;-0.012877;-0.017272;9.757530;;;;;;;;;;;;;0.000000;;;
02086;1269284;-0.060533;0.022174;9.748580;;;;;;;;;;;;;0.000000;;;
02087;1269309;-0.063765;0.021423;9.765398;;;;;;;;;;;;;0.000000;;;
02088;1269334;-0.036796;0.024653;9.792739;;;;;;;;;;;;;0.000000;;;
02089;1269359;-0.048669;-0.008417;9.765970;;;;;;;;;;;;;0.000000;;;
02090;1269384;-0.028902;-0.027439;9.797055;;;;;;;;;;;;;0.000000;;;
02091;1269409;-0.075326;0.032941;9.762787;;;;;;;;;;;;;0.000000;;;
02092;1269434;-0.059528;0.010063;9.770899;;;;;;;;;;;;;0.000000;;;
02093;1269459;-0.000974;0.000224;9.769219;;;;;;;;;;;;;0.000000;;;
02094;1269484;-0.034824;0.006438;9.782988;;;;;;;;;;;;;0.000000;;;
02095;1269509;-0.032854;0.014838;9.764123;;;;;;;;;;;;;0.000000;;;
02096;1269534;-0.068233;0.016532;9.744371;;;;;;;;;;;;;0.000000;;;
02097;1269559;-0.025757;-0.015180;9.780027;;;;;;;;;;;;;0.000000;;;
02098;1269584;-0.032383;-0.015132;9.767553;;;;;;;;;;;;;0.000000;;;
02099;1269609;-0.019099;0.008255;9.787292;;;;;;;;;;;;;0.000000;;;
02100;1269634;-0.026474;-0.004733;9.777451;;;;;;;;;;;;;0.000000;;;
02101;1269659;-0.016680;-0.012674;9.769435;;;;;;;;;;;;;0.000000;;;
02102;1269684;-0.022605;-0.002920;9.758687;;;;;;;;;;;;;0.000000;;;
02103;1269709;-0.062097;0.034878;9.738768;;;;;;;;;;;;;0.000000;;;
02104;1269734;-0.053943;0.005732;9.753704;;;;;;;;;;;;;0.000000;;;
02105;1269759;-0.031557;-0.016689;9.741671;;;;;;;;;;;;;0.000000;;;
02106;1269784;-0.053934;0.005223;9.762353;;;;;;;;;;;;;0.000000;;;
02107;1269809;-0.031465;-0.010433;9.763141;;;;;;;;;;;;;0.000000;;;
02108;1269834;-0.033235;-0.019664;9.772916;;;;;;;;;;;;;0.000000;;;
02109;1269859;-0.019019;-0.006955;9.748763;;;;;;;;;;;;;0.000000;;;
02110;1269884;-0.064105;-0.024649;9.769728;;;;;;;;;;;;;0.000000;;;
02111;1269909;-0.039164;-0.023267;9.767807;;;;;;;;;;;;;0.000000;;;
02112;1269934;-0.036106;-0.016612;9.749931;;;;;;;;;;;;;0.000000;;;
02113;1269959;-0.024725;-0.002516;9.786159;;;;;;;;;;;;;0.000000;;;
02114;1269984;-0.054679;0.019890;9.763167;;;;;;;;;;;;;0.000000;;;
02115;1270009;-0.040986;-0.002451;9.776057;;;;;;;;;;;;;0.000000;;;
02116;1270034;-0.051670;0.005015;9.780717;;;;;;;;;;;;;0.000000;;;
02117;1270059;-0.067162;0.027554;9.784603;;;;;;;;;;;;;0.000000;;;
02118;1270084;-0.040139;0.017512;9.777135;;;;;;;;;;;;;0.000000;;;
02119;1270109;-0.047564;-0.003246;9.753985;;;;;;;;;;;;;0.000000;;;
02120;1270134;-0.057331;0.017276;9.768963;;;;;;;;;;;;;0.000000;;;
02121;1270159;-0.026135;0.015611;9.757995;;;;;;;;;;;;;0.000000;;;
02122;1270184;-0.020125;-0.018782;9.757186;;;;;;;;;;;;;0.000000;;;
02123;1270209;-0.042662;-0.027092;9.740998;;;;;;;;;;;;;0.000000;;;
02124;1270234;-0.050862;0.008147;9.770569;;;;;;;;;;;;;0.000000;;;
02125;1270259;-0.019795;-0.009364;9.765649;;;;;;;;;;;;;0.000000;;;
02126;1270284;-0.027476;-0.018604;9.758621;;;;;;;;;;;;;0.000000;;;
02127;1270309;-0.029499;-0.022241;9.778357;;;;;;;;;;;;;0.000000;;;
02128;1270334;-0.036650;-0.010888;9.765661;;;;;;;;;;;;;0.000000;;;
02129;1270359;-0.013557;-0.015468;9.759045;;;;;;;;;;;;;0.000000;;;
02130;1270384;-0.043248;-0.010362;9.757489;;;;;;;;;;;;;0.000000;;;
02131;1270409;-0.057552;0.001689;9.759649;;;;;;;;;;;;;0.000000;;;
02132;1270434;-0.043021;-0.038370;9.725364;;;;;;;;;;;;;0.000000;;;
02133;1270459;-0.021083;-0.028830;9.769840;;;;;;;;;;;;;0.000000;;;
02134;1270484;-0.026528;-0.001645;9.775585;;;;;;;;;;;;;0.000000;;;
02135;1270509;-0.048076;0.001226;9.764464;;;;;;;;;;;;;0.000000;;;
02136;1270534;-0.054642;-0.000497;9.763061;;;;;;;;;;;;;0.000000;;;
02137;1270559;-0.062213;0.013870;9.768535;;;;;;;;;;;;;0.000000;;;
02138;1270584;-0.039637;-0.011480;9.773832;;;;;;;;;;;;;0.000000;;;
02139;1270609;-0.049415;0.014016;9.784878;;;;;;;;;;;;;0.000000;;;
02140;1270634;-0.008459;-0.017591;9.761977;;;;;;;;;;;;;0.000000;;;
02141;1270659;-0.040844;-0.021422;9.760560;;;;;;;;;;;;;0.000000;;;
02142;1270684;-0.046053;0.004841;9.727456;;;;;;;;;;;;;0.000000;;;
02143;1270709;-0.064532;-0.004265;9.783265;;;;;;;;;;;;;0.000000;;;
02144;1270734;-0.041409;-0.003614;9.742480;;;;;;;;;;;;;0.000000;;;
02145;1270759;-0.036691;-0.000697;9.755879;;;;;;;;;;;;;0.000000;;;
02146;1270784;-0.040060;0.011211;9.753740;;;;;;;;;;;;;0.000000;;;
02147;1270809;-0.061601;0.002240;9.789877;;;;;;;;;;;;;0.000000;;;
02148;1270834;-0.018025;-0.016713;9.808498;;;;;;;;;;;;;0.000000;;;
02149;1270859;-0.039334;0.007781;9.762915;;;;;;;;;;;;;0.000000;;;
02150;1270884;-0.008837;-0.000768;9.734792;;;;;;;;;;;;;0.000000;;;
02151;1270909;-0.029061;0.009164;9.770096;;;;;;;;;;;;;0.000000;;;
02152;1270934;-0.071008;0.025945;9.762547;;;;;;;;;;;;;0.000000;;;
02153;1270959;-0.046840;-0.022642;9.759158;;;;;;;;;;;;;0.000000;;;
02154;1270984;-0.058711;-0.001201;9.763062;;;;;;;;;;;;;0.000000;;;
02155;1271009;-0.020513;0.001810;9.793758;;;;;;;;;;;;;0.000000;;;
02156;1271034;-0.037291;0.015488;9.774779;;;;;;;;;;;;;0.000000;;;
02157;1271059;-0.015019;-0.007384;9.766108;;;;;;;;;;;;;0.000000;;;
02158;1271084;-0.044649;0.028456;9.723176;;;;;;;;;;;;;0.000000;;;
02159;1271109;-0.060975;0.038606;9.781531;;;;;;;;;;;;;0.000000;;;
02160;1271134;-0.050450;0.000576;9.734243;;;;;;;;;;;;;0.000000;;;
02161;1271159;-0.021695;-0.010900;9.764719;;;;;;;;;;;;;0.000000;;;
02162;1271184;-0.022994;-0.023122;9.769256;;;;;;;;;;;;;0.000000;;;
02163;1271209;-0.056648;0.008937;9.780169;;;;;;;;;;;;;0.000000;;;
02164;1271234;-0.059766;0.013974;9.777657;;;;;;;;;;;;;0.000000;;;
02165;1271259;-0.044509;0.008820;9.756659;;;;;;;;;;;;;0.000000;;;
02166;1271284;-0.032838;0.007264;9.784044;;;;;;;;;;;;;0.000000;;;
02167;1271309;-0.019685;0.002654;9.760153;;;;;;;;;;;;;0.000000;;;
02168;1271334;-0.047482;0.002643;9.781241;;;;;;;;;;;;;0.000000;;;
02169;1271359;-0.018887;-0.026825;9.776540;;;;;;;;;;;;;0.000000;;;
02170;1271384;-0.058129;-0.010862;9.747889;;;;;;;;;;;;;0.000000;;;
02171;1271409;-0.066710;0.005805;9.752360;;;;;;;;;;;;;0.000000;;;
02172;1271434;-0.060012;-0.017020;9.759506;;;;;;;;;;;;;0.000000;;;
02173;1271459;-0.076671;-0.016899;9.777250;;;;;;;;;;;;;0.000000;;;
02174;1271484;-0.063114;0.015268;9.755081;;;;;;;;;;;;;0.000000;;;
02175;1271509;-0.046815;-0.009980;9.759873;;;;;;;;;;;;;0.000000;;;
02176;1271534;-0.075797;0.029619;9.775903;;;;;;;;;;;;;0.000000;;;
02177;1271559;-0.069148;0.025872;9.763986;;;;;;;;;;;;;0.000000;;;
02178;1271584;-0.066110;0.010836;9.744114;;;;;;;;;;;;;0.000000;;;
02179;1271609;-0.073864;0.032701;9.760506;;;;;;;;;;;;;0.000000;;;
02180;1271634;-0.042620;-0.018317;9.796513;;;;;;;;;;;;;0.000000;;;
02181;1271659;-0.023833;-0.005250;9.749248;;;;;;;;;;;;;0.000000;;;
02182;1271684;-0.042923;0.014781;9.749335;;;;;;;;;;;;;0.000000;;;
02183;1271709;-0.065085;0.015558;9.753631;;;;;;;;;;;;;0.000000;;;
02184;1271734;-0.047215;0.028413;9.790358;;;;;;;;;;;;;0.000000;;;
02185;1271759;-0.050891;-0.009340;9.761293;;;;;;;;;;;;;0.000000;;;
02186;1271784;-0.063043;0.006187;9.748043;;;;;;;;;;;;;0.000000;;;
02187;1271809;-0.048916;0.013786;9.778637;;;;;;;;;;;;;0.000000;;;
02188;1271834;-0.055490;0.031573;9.742784;;;;;;;;;;;;;0.000000;;;
02189;1271859;-0.056175;0.028575;9.779315;;;;;;;;;;;;;0.000000;;;
02190;1271884;-0.045948;0.033151;9.736529;;;;;;;;;;;;;0.000000;;;
02191;1271909;-0.024876;0.024953;9.769814;;;;;;;;;;;;;0.000000;;;
02192;1271934;-0.028514;0.013939;9.739302;;;;;;;;;;;;;0.000000;;;
02193;1271959;-0.054490;0.005662;9.776842;;;;;;;;;;;;;0.000000;;;
02194;1271984;-0.037672;0.005900;9.788865;;;;;;;;;;;;;0.000000;;;
02195;1272009;-0.019945;-0.001365;9.771752;;;;;;;;;;;;;0.000000;;;
02196;1272034;-0.046457;0.024794;9.776519;;;;;;;;;;;;;0.000000;;;
02197;1272059;-0.019890;0.011036;9.756631;;;;;;;;;;;;;0.000000;;;
